"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","DocketUrl"
"GAA21WA252","INC","104127","2021-07-09T10:52:00Z","Locarno",,"SZ",,"HB-2314","false","Aviation","None",,"None",,,,,,"https://data.ntsb.gov/Docket?ProjectID=104127"
"CEN21LA432","ACC","103916","2021-07-09T10:00:00Z","Berlin","IL","USA",,"N170AM","false","Aviation","DirectorBrief","2021-11-16T05:00:00Z","None",,,,"The pilot’s failure to maintain control of the helicopter with a stuck skid, which resulted in a dynamic rollover.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not specified, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=103916"
"WPR21LA285","ACC","103549","2021-07-09T09:10:00Z","Missoula","MT","USA",,"N6856R","false","Aviation","DirectorBrief","2022-02-18T05:00:00Z","None",,,,"The pilot's failure to extend the landing gear during landing.  Contributing to the accident was the pilot’s failure to use a pre-landing checklist.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot","https://data.ntsb.gov/Docket?ProjectID=103549"
"ANC21LA057","ACC","103467","2021-07-09T05:40:00Z","Coffman Cove","AK","USA",,"N9279Z","false","Aviation","DirectorBrief","2021-12-17T05:00:00Z","None",,,,"The pilot’s impact with a buoy on takeoff which resulted in a nose-over.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Effect on equipment","https://data.ntsb.gov/Docket?ProjectID=103467"
"WPR21LA276","ACC","103503","2021-07-08T17:25:00Z","Hillsboro","OR","USA",,"N526KP, N808LD","false","Aviation","DirectorBrief","2021-10-20T04:00:00Z","None",,,,"The second pilot’s diverted attention while taxing which, resulted in his failure to maintain clearance from another airplane holding short of the runway.","Environmental issues - Physical environment - Object/animal/substance - Aircraft - Contributed to outcome, Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot of other aircraft","https://data.ntsb.gov/Docket?ProjectID=103503"
"GAA21WA172","ACC","103471","2021-07-08T06:05:00Z","Restrepo","OF","CO",,"HK-2820","false","Aviation","None",,"Fatal",,,,,,"https://data.ntsb.gov/Docket?ProjectID=103471"
"GAA21WA210","ACC","103742","2021-07-08T04:00:00Z","Beirut","OF","LE",,"OD-AAB","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=103742"
"ENG21WA046","INC","104109","2021-07-07T15:35:00Z","Enroute",,"GE",,"EI-STM","false","Aviation","None",,"None",,,,,,"https://data.ntsb.gov/Docket?ProjectID=104109"
"ANC21LA058","ACC","103469","2021-07-07T14:00:00Z","Anchorage","AK","USA",,"N349X","false","Aviation","DirectorBrief","2022-02-08T05:00:00Z","None",,,,"The pilot’s impact with a log while dragging an off-airport landing site.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Debris/dirt/foreign object - Effect on equipment","https://data.ntsb.gov/Docket?ProjectID=103469"
"WPR21LA268","ACC","103465","2021-07-07T13:50:00Z","Weed","CA","USA",,"N911KW","false","Aviation","DirectorBrief",,"None",,,,,,"https://data.ntsb.gov/Docket?ProjectID=103465"
"ERA21LA280","ACC","103435","2021-07-07T13:00:00Z","Bishopville","SC","USA",,"N1592J","false","Aviation","DirectorBrief","2022-05-17T04:00:00Z","None",,,,"The flight instructor’s inadequate supervision of the student during a go-around, which resulted in a loss of lift and a subsequent collision with the VASI lights.","Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Attain/maintain not possible","https://data.ntsb.gov/Docket?ProjectID=103435"
"WPR21LA274","ACC","103494","2021-07-07T10:30:00Z","Independence","OR","USA",,"N536SJ","false","Aviation","DirectorBrief","2021-11-16T05:00:00Z","None",,,,"The pilot's loss of directional control while landing, which resulted in a runaway excursion and subsequent ground loop.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=103494"
"ERA21LA285","ACC","103473","2021-07-07T08:31:00Z","Greensboro","NC","USA",,"N91W","false","Aviation","DirectorBrief","2022-02-18T05:00:00Z","None",,,,"The student pilot’s improper flare which resulted in abnormal ground contact and loss of control.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=103473"
"CEN21LA311","ACC","103445","2021-07-07T06:22:00Z","Pryor","OK","USA",,"N8277S","false","Aviation","DirectorBrief","2021-12-17T05:00:00Z","Minor",,,,"The pilot’s high flare and failure to execute a go-around which resulted in a hard landing and runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation","https://data.ntsb.gov/Docket?ProjectID=103445"
"CEN21LA318","ACC","103479","2021-07-06T18:54:00Z","Nappanee","IN","USA",,"N602RE","false","Aviation","DirectorBrief","2021-11-16T05:00:00Z","None",,,,"The pilot’s failure to maintain clearance from the tower during low-level agricultural operations.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Flight crew, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Tower/antenna (incl guy wires) - Awareness of condition","https://data.ntsb.gov/Docket?ProjectID=103479"
"WPR21LA367","ACC","104856","2021-07-06T14:40:00Z","Roche Harbor","WA","USA",,"N456SB","false","Aviation","DirectorBrief","2022-07-05T04:00:00Z","None",,,,"The pilot’s failure to maintain bank control during the landing roll which resulted in the right wing impacting the water’s surface.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=104856"
"ERA21LA287","ACC","103478","2021-07-06T14:08:00Z","Manteo","NC","USA",,"N31062","false","Aviation","DirectorBrief",,"None",,,,,,"https://data.ntsb.gov/Docket?ProjectID=103478"
"DCA21WA180","INC","103476","2021-07-06T14:00:00Z","Ballarat","OF","AS",,"VH-XMO","false","Aviation","None",,"None",,,,,,"https://data.ntsb.gov/Docket?ProjectID=103476"
"CEN21LA309","ACC","103439","2021-07-06T13:45:00Z","Ashtabula","OH","USA",,"N15180","false","Aviation","DirectorBrief",,"None",,,,,,"https://data.ntsb.gov/Docket?ProjectID=103439"
"ERA21LA279","ACC","103434","2021-07-06T13:30:00Z","Statesville","NC","USA",,"N302WD","false","Aviation","DirectorBrief","2021-09-22T04:00:00Z","None",,,,"The pilot’s failure to maintain directional control while landing, which resulted in a runway excursion and collision with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=103434"
"GAA21WA166","ACC","103432","2021-07-06T06:30:00Z","Mikolajki",,"PL",,"SP-CCC","false","Aviation","None",,"Serious",,,,,,"https://data.ntsb.gov/Docket?ProjectID=103432"
"ANC21LA053","ACC","103436","2021-07-05T21:45:00Z","Kenney Lake","AK","USA",,"N185YT","false","Aviation","DirectorBrief","2021-12-17T05:00:00Z","None",,,,"The pilot’s failure to maintain adequate clearance from a tree during takeoff, which resulted in a loss of directional control and impact with terrain.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Awareness of condition","https://data.ntsb.gov/Docket?ProjectID=103436"
"CEN21LA317","ACC","103477","2021-07-05T14:10:00Z","Blanco","TX","USA",,"N1393F","false","Aviation","DirectorBrief","2021-09-22T04:00:00Z","None",,,,"The unexpected change in wind speed and direction during the landing which resulted a runway overrun.","Environmental issues - Conditions/weather/phenomena - Wind - Sudden wind shift - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Attain/maintain not possible, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=103477"
"GAA21WA165","ACC","103425","2021-07-05T13:45:00Z","Treasure Cay","OF","BF",,"N790JR","false","Aviation","None",,"Fatal",,,,,,"https://data.ntsb.gov/Docket?ProjectID=103425"
"CEN21LA310","ACC","103443","2021-07-05T11:00:00Z","Wapakoneta","OH","USA",,"N9149E","false","Aviation","DirectorBrief","2021-12-17T05:00:00Z","None",,,,"The pilot’s inadequate engine hand propping procedure resulting in the unoccupied airplane’s unintended movement and subsequent impact with a hangar.","Aircraft - Aircraft handling/service - Parking/securing - Tie-down/mooring - Not installed/available, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Task performance - Planning/preparation - (general) - Pilot, Aircraft - Aircraft systems - Landing gear system - Landing gear brakes system - Capability exceeded","https://data.ntsb.gov/Docket?ProjectID=103443"
"WPR21LA260","ACC","103426","2021-07-05T10:00:00Z","Wells","NV","USA",,"N28643","false","Aviation","DirectorBrief","2022-02-08T05:00:00Z","Minor",,,,"The pilot’s decision to takeoff with a tailwind, which resulted in an impact with terrain.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on equipment","https://data.ntsb.gov/Docket?ProjectID=103426"
"DCA21LA176","ACC","103420","2021-07-04T19:41:00Z","Miami","FL","USA",,"N156AN","false","Aviation","DirectorBrief","2022-01-06T05:00:00Z","Serious",,,,"an inadvertent encounter with convective turbulence.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel","https://data.ntsb.gov/Docket?ProjectID=103420"
"CEN21LA307","ACC","103423","2021-07-04T18:47:00Z","Ste. Genevieve","MO","USA",,"UNREG","false","Aviation","DirectorBrief","2021-11-16T05:00:00Z","Serious",,,,"An impact with terrain for reasons that could not be determined based on available evidence.","Not determined - Not determined - (general) - (general) - Unknown/Not determined","https://data.ntsb.gov/Docket?ProjectID=103423"
"CEN21FA304","ACC","103411","2021-07-04T16:22:00Z","Killeen","TX","USA",,"N9145","false","Aviation","DirectorBrief",,"Fatal",,,,,,"https://data.ntsb.gov/Docket?ProjectID=103411"
"WPR21LA304","ACC","103622","2021-07-04T13:30:00Z","Coeur D Alene","ID","USA",,"N9007T","false","Aviation","DirectorBrief","2021-09-20T04:00:00Z","None",,,,"The pilot’s failure to attain a proper touchdown point due to excessive airspeed, which resulted in a runway excursion and collision with an object near the end of the runway.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Debris/dirt/foreign object - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Incorrect use/operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot","https://data.ntsb.gov/Docket?ProjectID=103622"
"ANC21LA052","ACC","103418","2021-07-04T11:30:00Z","Palmer","AK","USA",,"N5213X","false","Aviation","DirectorBrief","2021-12-17T05:00:00Z","Serious",,,,"The pilot’s selection of unsuitable terrain for landing which resulted in a nose-over.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Effect on equipment","https://data.ntsb.gov/Docket?ProjectID=103418"
"GAA21WA168","ACC","103438","2021-07-04T10:00:00Z","Luneburg",,"GE",,"N429AB","false","Aviation","None",,"None",,,,,,"https://data.ntsb.gov/Docket?ProjectID=103438"
"WPR21LA275","ACC","103495","2021-07-04T07:35:00Z","Ogden","UT","USA",,"N9193T","false","Aviation","DirectorBrief","2021-11-16T05:00:00Z","None",,,,"The pilot’s loss of directional control while taxiing at high speed, which resulted in a ground loop.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Incorrect use/operation","https://data.ntsb.gov/Docket?ProjectID=103495"
"WPR21LA259","ACC","103410","2021-07-04T07:12:00Z","Lander","WY","USA",,"N7802K","false","Aviation","DirectorBrief","2021-09-20T04:00:00Z","None",,,,"The pilot's failure to maintain directional control during landing, which resulted in a runway excursion and impact with a fence.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Fence/fence post - Contributed to outcome","https://data.ntsb.gov/Docket?ProjectID=103410"
